, temp_vel: 0.10, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 0.00, offset_x_cm for ac: -47.65
, temp_vel: 2.45, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 37.73, offset_x_cm for ac: -76.38
, temp_vel: 2.45, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 37.73, offset_x_cm for ac: -76.38
, temp_vel: 2.45, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 35.49, offset_x_cm for ac: -76.34
, temp_vel: 2.45, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 35.49, offset_x_cm for ac: -76.34
, temp_vel: 2.40, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 35.49, offset_x_cm for ac: -76.34
, temp_vel: 2.45, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 35.49, offset_x_cm for ac: -76.34
, temp_vel: 2.40, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 35.49, offset_x_cm for ac: -76.34
, temp_vel: 2.45, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 35.49, offset_x_cm for ac: -76.34
, temp_vel: 2.40, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 35.49, offset_x_cm for ac: -76.34
, temp_vel: 2.40, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 35.49, offset_x_cm for ac: -76.34
, temp_vel: 2.40, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 35.49, offset_x_cm for ac: -76.34
, temp_vel: 2.40, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 35.49, offset_x_cm for ac: -76.34
, temp_vel: 2.40, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 35.49, offset_x_cm for ac: -76.34
, temp_vel: 2.35, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 33.30, offset_x_cm for ac: -76.29
, temp_vel: 2.35, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 33.30, offset_x_cm for ac: -76.29
, temp_vel: 2.30, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 33.30, offset_x_cm for ac: -76.29
, temp_vel: 2.35, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 33.30, offset_x_cm for ac: -76.29
, temp_vel: 2.30, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 33.30, offset_x_cm for ac: -76.29
, temp_vel: 2.30, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 33.30, offset_x_cm for ac: -76.29
, temp_vel: 2.30, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 33.30, offset_x_cm for ac: -76.29
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 33.30, offset_x_cm for ac: -76.29
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 33.30, offset_x_cm for ac: -76.29
, temp_vel: 2.20, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 33.30, offset_x_cm for ac: -76.29
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 33.30, offset_x_cm for ac: -76.29
, temp_vel: 2.20, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 33.30, offset_x_cm for ac: -76.29
, temp_vel: 2.20, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 30.03, offset_x_cm for ac: -76.23
, temp_vel: 2.20, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 30.03, offset_x_cm for ac: -76.23
, temp_vel: 2.15, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.03, offset_x_cm for ac: -76.23
, temp_vel: 2.15, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.03, offset_x_cm for ac: -76.23
, temp_vel: 2.15, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.03, offset_x_cm for ac: -76.23
, temp_vel: 2.15, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.03, offset_x_cm for ac: -76.23
, temp_vel: 2.10, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.03, offset_x_cm for ac: -76.23
, temp_vel: 2.10, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.03, offset_x_cm for ac: -76.23
, temp_vel: 2.05, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.03, offset_x_cm for ac: -76.23
, temp_vel: 2.05, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.03, offset_x_cm for ac: -76.23
, temp_vel: 2.05, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.03, offset_x_cm for ac: -76.23
, temp_vel: 2.00, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 28.50, offset_x_cm for ac: -76.20
, temp_vel: 2.00, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 28.50, offset_x_cm for ac: -76.20
, temp_vel: 2.00, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 28.50, offset_x_cm for ac: -76.20
, temp_vel: 1.95, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 28.50, offset_x_cm for ac: -76.20
, temp_vel: 1.95, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 28.50, offset_x_cm for ac: -76.20
, temp_vel: 1.90, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 28.50, offset_x_cm for ac: -76.20
, temp_vel: 1.85, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 28.50, offset_x_cm for ac: -76.20
, temp_vel: 1.90, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 28.50, offset_x_cm for ac: -76.20
, temp_vel: 1.85, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 28.50, offset_x_cm for ac: -76.20
, temp_vel: 1.85, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 28.50, offset_x_cm for ac: -76.20
, temp_vel: 1.80, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 28.50, offset_x_cm for ac: -76.20
, temp_vel: 1.80, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 28.50, offset_x_cm for ac: -76.20
, temp_vel: 1.80, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 25.16, offset_x_cm for ac: -76.13
, temp_vel: 1.75, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 25.16, offset_x_cm for ac: -76.13
, temp_vel: 1.75, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 25.16, offset_x_cm for ac: -76.13
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 25.16, offset_x_cm for ac: -76.13
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 25.16, offset_x_cm for ac: -76.13
, temp_vel: 1.65, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 25.16, offset_x_cm for ac: -76.13
, temp_vel: 1.65, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 25.16, offset_x_cm for ac: -76.13
, temp_vel: 1.60, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 25.16, offset_x_cm for ac: -76.13
, temp_vel: 1.60, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 25.16, offset_x_cm for ac: -76.13
, temp_vel: 1.60, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 25.16, offset_x_cm for ac: -76.13
, temp_vel: 1.55, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 25.16, offset_x_cm for ac: -76.13
, temp_vel: 1.55, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 25.16, offset_x_cm for ac: -76.13
, temp_vel: 1.50, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 20.58, offset_x_cm for ac: -76.04
, temp_vel: 1.50, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 20.58, offset_x_cm for ac: -76.04
, temp_vel: 1.50, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 20.58, offset_x_cm for ac: -76.04
, temp_vel: 1.45, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 20.58, offset_x_cm for ac: -76.04
, temp_vel: 1.50, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 20.58, offset_x_cm for ac: -76.04
, temp_vel: 1.45, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 20.58, offset_x_cm for ac: -76.04
, temp_vel: 1.45, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 20.58, offset_x_cm for ac: -76.04
, temp_vel: 1.45, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 20.58, offset_x_cm for ac: -76.04
, temp_vel: 1.40, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 20.58, offset_x_cm for ac: -76.04
, temp_vel: 1.45, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 20.58, offset_x_cm for ac: -76.04
, temp_vel: 1.40, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 20.58, offset_x_cm for ac: -76.04
, temp_vel: 1.40, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 19.11, offset_x_cm for ac: -76.01
, temp_vel: 1.40, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 19.11, offset_x_cm for ac: -76.01
, temp_vel: 1.40, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 19.11, offset_x_cm for ac: -76.01
, temp_vel: 1.35, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 19.11, offset_x_cm for ac: -76.01
, temp_vel: 1.35, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 19.11, offset_x_cm for ac: -76.01
, temp_vel: 1.35, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 19.11, offset_x_cm for ac: -76.01
, temp_vel: 1.35, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 19.11, offset_x_cm for ac: -76.01
, temp_vel: 1.30, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 19.11, offset_x_cm for ac: -76.01
, temp_vel: 1.30, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 19.11, offset_x_cm for ac: -76.01
, temp_vel: 1.30, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 19.11, offset_x_cm for ac: -76.01
, temp_vel: 1.30, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 19.11, offset_x_cm for ac: -76.01
, temp_vel: 1.25, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 16.44, offset_x_cm for ac: -75.95
, temp_vel: 1.25, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 16.44, offset_x_cm for ac: -75.95
, temp_vel: 1.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 16.44, offset_x_cm for ac: -75.95
, temp_vel: 1.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 16.44, offset_x_cm for ac: -75.95
, temp_vel: 1.20, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 16.44, offset_x_cm for ac: -75.95
, temp_vel: 1.20, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 16.44, offset_x_cm for ac: -75.95
, temp_vel: 1.20, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 16.44, offset_x_cm for ac: -75.95
, temp_vel: 1.20, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 16.44, offset_x_cm for ac: -75.95
, temp_vel: 1.15, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 16.44, offset_x_cm for ac: -75.95
, temp_vel: 1.20, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 16.44, offset_x_cm for ac: -75.95
, temp_vel: 1.15, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 16.44, offset_x_cm for ac: -75.95
, temp_vel: 1.15, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 16.44, offset_x_cm for ac: -75.95
, temp_vel: 1.15, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 15.23, offset_x_cm for ac: -75.93
, temp_vel: 1.15, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 15.23, offset_x_cm for ac: -75.93
, temp_vel: 1.10, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 15.23, offset_x_cm for ac: -75.93
, temp_vel: 1.15, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 15.23, offset_x_cm for ac: -75.93
, temp_vel: 1.10, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 15.23, offset_x_cm for ac: -75.93
, temp_vel: 1.10, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 15.23, offset_x_cm for ac: -75.93
, temp_vel: 1.05, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 15.23, offset_x_cm for ac: -75.93
, temp_vel: 1.10, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 15.23, offset_x_cm for ac: -75.93
, temp_vel: 1.05, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 15.23, offset_x_cm for ac: -75.93
, temp_vel: 1.05, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 15.23, offset_x_cm for ac: -75.93
, temp_vel: 1.05, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 15.23, offset_x_cm for ac: -75.93
, temp_vel: 1.05, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 13.78, offset_x_cm for ac: -75.90
, temp_vel: 1.00, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 13.78, offset_x_cm for ac: -75.90
, temp_vel: 1.00, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 13.78, offset_x_cm for ac: -75.90
, temp_vel: 1.00, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 13.78, offset_x_cm for ac: -75.90
, temp_vel: 0.95, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 13.78, offset_x_cm for ac: -75.90
, temp_vel: 1.00, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 13.78, offset_x_cm for ac: -75.90
, temp_vel: 1.00, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 13.78, offset_x_cm for ac: -75.90
, temp_vel: 0.95, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 13.78, offset_x_cm for ac: -75.90
, temp_vel: 0.95, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 13.78, offset_x_cm for ac: -75.90
, temp_vel: 0.95, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 13.78, offset_x_cm for ac: -75.90
, temp_vel: 0.95, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 13.78, offset_x_cm for ac: -75.90
, temp_vel: 0.95, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 13.78, offset_x_cm for ac: -75.90
, temp_vel: 0.90, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 12.32, offset_x_cm for ac: -75.87
, temp_vel: 0.95, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 12.32, offset_x_cm for ac: -75.87
, temp_vel: 0.90, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 12.32, offset_x_cm for ac: -75.87
, temp_vel: 0.90, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 12.32, offset_x_cm for ac: -75.87
, temp_vel: 0.95, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 12.32, offset_x_cm for ac: -75.87
, temp_vel: 0.90, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 12.32, offset_x_cm for ac: -75.87
, temp_vel: 0.90, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 12.32, offset_x_cm for ac: -75.87
, temp_vel: 0.85, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 12.32, offset_x_cm for ac: -75.87
, temp_vel: 0.85, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 12.32, offset_x_cm for ac: -75.87
, temp_vel: 0.90, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 12.32, offset_x_cm for ac: -75.87
, temp_vel: 0.80, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 12.32, offset_x_cm for ac: -75.87
, temp_vel: 0.85, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 12.32, offset_x_cm for ac: -75.87
, temp_vel: 0.85, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 11.18, offset_x_cm for ac: -75.84
, temp_vel: 0.80, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 11.18, offset_x_cm for ac: -75.84
, temp_vel: 0.80, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 11.18, offset_x_cm for ac: -75.84
, temp_vel: 0.80, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 11.18, offset_x_cm for ac: -75.84
, temp_vel: 0.80, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 11.18, offset_x_cm for ac: -75.84
, temp_vel: 0.75, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 11.18, offset_x_cm for ac: -75.84
, temp_vel: 0.80, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 11.18, offset_x_cm for ac: -75.84
, temp_vel: 0.75, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 11.18, offset_x_cm for ac: -75.84
, temp_vel: 0.75, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 11.18, offset_x_cm for ac: -75.84
, temp_vel: 0.75, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 11.18, offset_x_cm for ac: -75.84
, temp_vel: 0.75, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 11.18, offset_x_cm for ac: -75.84
, temp_vel: 0.70, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 8.52, offset_x_cm for ac: -75.79
, temp_vel: 0.75, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 8.52, offset_x_cm for ac: -75.79
, temp_vel: 0.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 8.52, offset_x_cm for ac: -75.79
, temp_vel: 0.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 8.52, offset_x_cm for ac: -75.79
, temp_vel: 0.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 8.52, offset_x_cm for ac: -75.79
, temp_vel: 0.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 8.52, offset_x_cm for ac: -75.79
, temp_vel: 0.65, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 8.52, offset_x_cm for ac: -75.79
, temp_vel: 0.65, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 8.52, offset_x_cm for ac: -75.79
, temp_vel: 0.65, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 8.52, offset_x_cm for ac: -75.79
, temp_vel: 0.60, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 8.52, offset_x_cm for ac: -75.79
, temp_vel: 0.65, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 8.52, offset_x_cm for ac: -75.79
, temp_vel: 0.60, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 7.20, offset_x_cm for ac: -75.76
, temp_vel: 0.60, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 7.20, offset_x_cm for ac: -75.76
, temp_vel: 0.60, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 7.20, offset_x_cm for ac: -75.76
, temp_vel: 0.60, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 7.20, offset_x_cm for ac: -75.76
, temp_vel: 0.60, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 7.20, offset_x_cm for ac: -75.76
, temp_vel: 0.60, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 7.20, offset_x_cm for ac: -75.76
, temp_vel: 0.60, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 7.20, offset_x_cm for ac: -75.76
, temp_vel: 0.55, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 7.20, offset_x_cm for ac: -75.76
, temp_vel: 0.55, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 7.20, offset_x_cm for ac: -75.76
, temp_vel: 0.60, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 7.20, offset_x_cm for ac: -75.76
, temp_vel: 0.55, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 7.20, offset_x_cm for ac: -75.76
, temp_vel: 0.55, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 7.20, offset_x_cm for ac: -75.76
, temp_vel: 0.55, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 6.44, offset_x_cm for ac: -75.75
, temp_vel: 0.50, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 6.44, offset_x_cm for ac: -75.75
, temp_vel: 0.50, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 6.44, offset_x_cm for ac: -75.75
, temp_vel: 0.55, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 6.44, offset_x_cm for ac: -75.75
, temp_vel: 0.45, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 6.44, offset_x_cm for ac: -75.75
, temp_vel: 0.50, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 6.44, offset_x_cm for ac: -75.75
, temp_vel: 0.50, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 6.44, offset_x_cm for ac: -75.75
, temp_vel: 0.50, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 6.44, offset_x_cm for ac: -75.75
, temp_vel: 0.45, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 6.44, offset_x_cm for ac: -75.75
, temp_vel: 0.45, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 6.44, offset_x_cm for ac: -75.75
, temp_vel: 0.45, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 6.44, offset_x_cm for ac: -75.75
, temp_vel: 0.45, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 5.04, offset_x_cm for ac: -75.72
, temp_vel: 0.40, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 5.04, offset_x_cm for ac: -75.72
, temp_vel: 0.45, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 5.04, offset_x_cm for ac: -75.72
, temp_vel: 0.40, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 5.04, offset_x_cm for ac: -75.72
